,ARR_DRT,ARR_GCH,CLASSE,DEB_DRT,DEB_GCH,DIR_VOIE,FIN_DRT,FIN_GCH,FIRE_STATION,ID_TRC,LIE_VOIE,LIM_DRT,LIM_GCH,Latitude,Longitude,NOM_VOIE,SENS_CIR,TIME_TO_FS,TYP_VOIE
80951,N/A,N/A,0,0,249,,0,251,FALSE,1618286,,Beaconsfield,Beaconsfield,45.43583935,-73.8860621,Antoine-Villeray,0,0.037882153,rue
80952,N/A,N/A,0,489,500,,505,500,FALSE,1618290,,Beaconsfield,Beaconsfield,45.43563583,-73.88370535,Elizabeth,0,0.031896848,allée
80987,N/A,N/A,0,471,470,,471,476,FALSE,1618301,,Beaconsfield,Beaconsfield,45.43487377,-73.88017259,Montrose,0,0.029202751,allée
80993,N/A,N/A,0,0,339,,0,341,FALSE,1618306,,Beaconsfield,Beaconsfield,45.43340611,-73.88447146,Henri-Jarry,0,0.034661099,rue
80994,N/A,N/A,0,0,339,,0,341,FALSE,1618306,,Beaconsfield,Beaconsfield,45.43357278,-73.88560364,Henri-Jarry,0,0.035489487,rue
80995,N/A,N/A,0,251,252,,305,294,FALSE,1618309,,Beaconsfield,Beaconsfield,45.43032878,-73.8817376,Alice-Carrière,0,0.020005486,rue
81002,N/A,N/A,0,251,252,,305,294,FALSE,1618309,,Beaconsfield,Beaconsfield,45.43159634,-73.88612063,Alice-Carrière,0,0.024178015,rue
81013,N/A,N/A,5,0,0,,0,0,FALSE,1618313,,Beaconsfield,Beaconsfield,45.42784978,-73.88572489,Elm,0,0.014710027,avenue
81014,N/A,N/A,0,155,150,,201,200,FALSE,1618315,,Beaconsfield,Beaconsfield,45.42681731,-73.89213682,Lakeview,0,0.019509445,boulevard
81015,N/A,N/A,0,155,150,,201,200,FALSE,1618315,,Beaconsfield,Beaconsfield,45.43071591,-73.8934304,Lakeview,0,0.023670589,boulevard
81070,N/A,N/A,5,18585,0,,18587,0,FALSE,1618337,,Kirkland,Kirkland,45.43749154,-73.89499502,Sainte-Marie,0,0.048912744,chemin
81071,N/A,N/A,0,1,2,,19,12,FALSE,1618343,du,Kirkland,Kirkland,45.43693705,-73.89901392,Sphinx,0,0.051705073,rue
81087,N/A,N/A,0,1,2,,19,12,FALSE,1618343,du,Kirkland,Kirkland,45.43814847,-73.89886851,Sphinx,0,0.053304857,rue
81088,N/A,N/A,0,1,2,,17,28,FALSE,1618344,,Kirkland,Kirkland,45.43885351,-73.8953724,Ramses II,0,0.050350876,rue
81093,N/A,N/A,0,1,2,,17,28,FALSE,1618344,,Kirkland,Kirkland,45.43881356,-73.8978067,Ramses II,0,0.052611661,rue
81102,N/A,N/A,5,0,0,,0,0,FALSE,1618345,de l',Kirkland,Kirkland,45.43670424,-73.898758,Anse-à-l'Orme,-1,0.051404565,chemin
81103,N/A,N/A,5,0,0,,0,0,FALSE,1618346,de l',Kirkland,Kirkland,45.43632144,-73.89842392,Anse-à-l'Orme,0,0.050945844,chemin
81114,N/A,N/A,5,101,0,,105,0,FALSE,1618352,de l',Kirkland,Kirkland,45.43764036,-73.90144172,Anse-à-l'Orme,0,0.053648869,chemin
81119,N/A,N/A,5,0,0,,0,0,FALSE,1618353,de l',Kirkland,Kirkland,45.43732244,-73.89963159,Anse-à-l'Orme,0,0.052297878,chemin
81122,N/A,N/A,0,19491,19490,,19495,19492,FALSE,1618355,,Kirkland,Kirkland,45.43851907,-73.8983934,Elkas,0,0.053128888,boulevard
81124,N/A,N/A,0,95,0,,99,0,FALSE,1618357,,Kirkland,Kirkland,45.43949099,-73.89578149,Meaney,0,0.0510643,rue
81125,N/A,N/A,0,101,100,,107,104,FALSE,1618358,,Kirkland,Kirkland,45.440142,-73.8961803,Meaney,0,0.0517874,rue
81126,N/A,N/A,0,1,0,,5,0,FALSE,1618359,,Kirkland,Kirkland,45.43985078,-73.89712255,Leclerc,0,0.052524615,place
81127,N/A,N/A,0,11,0,,15,0,FALSE,1618360,,Kirkland,Kirkland,45.43761805,-73.90100466,Timberlea-Trail,0,0.053335087,rue
81128,N/A,N/A,0,11,0,,15,0,FALSE,1618360,,Kirkland,Kirkland,45.43838427,-73.90091368,Timberlea-Trail,0,0.054119691,rue
81129,N/A,N/A,0,11,12,,13,14,FALSE,1618361,,Kirkland,Kirkland,45.43843609,-73.90153277,Bridgewood-Court,0,0.05456612,rue
81130,N/A,N/A,0,0,16,,0,20,FALSE,1618363,,Kirkland,Kirkland,45.43923057,-73.90110688,Timberlea-Trail,0,0.054994793,rue
81131,N/A,N/A,0,0,16,,0,20,FALSE,1618363,,Kirkland,Kirkland,45.43992175,-73.90127409,Timberlea-Trail,0,0.055710206,rue
81132,N/A,N/A,0,11,36,,11,48,FALSE,1618364,,Kirkland,Kirkland,45.44097743,-73.89659398,Lantier,0,0.052691586,chemin
81133,N/A,N/A,0,11,36,,11,48,FALSE,1618364,,Kirkland,Kirkland,45.44065338,-73.89920772,Lantier,0,0.054592009,chemin
81159,N/A,N/A,0,0,0,,0,0,FALSE,1618370,,Kirkland,Kirkland,45.43907857,-73.90106644,Timberlea-Trail,0,0.054837007,rue
81186,N/A,N/A,0,0,50,,0,56,FALSE,1618378,,Kirkland,Kirkland,45.44063497,-73.90060967,Lantier,0,0.055608651,chemin
81189,N/A,N/A,0,0,58,,0,62,FALSE,1618379,,Kirkland,Kirkland,45.44063159,-73.90157231,Lantier,0,0.056310534,chemin
81191,N/A,N/A,0,10,11,,54,61,FALSE,1618381,de,Kirkland,Kirkland,45.44519999,-73.90365647,Tanglewood,0,0.061448972,rue
81212,N/A,N/A,0,10,11,,54,61,FALSE,1618381,de,Kirkland,Kirkland,45.44552731,-73.90270324,Tanglewood,0,0.061598642,rue
81213,N/A,N/A,0,0,124,,0,132,FALSE,1618382,,Kirkland,Kirkland,45.44696521,-73.89809849,Timberlea-Trail,0,0.058915823,rue
81216,N/A,N/A,0,0,124,,0,132,FALSE,1618382,,Kirkland,Kirkland,45.44687058,-73.89684781,Timberlea-Trail,0,0.059215326,rue
81226,N/A,N/A,0,2,3,,14,25,FALSE,1618383,,Kirkland,Kirkland,45.44526193,-73.89754362,Marie-Curie,0,0.057132873,rue
81227,N/A,N/A,0,1,0,,7,0,FALSE,1618385,,Kirkland,Kirkland,45.44389542,-73.89717969,Mérineau,0,0.055713548,rue
81230,N/A,N/A,0,1,0,,7,0,FALSE,1618385,,Kirkland,Kirkland,45.44361336,-73.89813001,Mérineau,0,0.056459147,rue
81231,N/A,N/A,0,0,1,,0,15,FALSE,1618387,,Kirkland,Kirkland,45.44209311,-73.90010335,Grandtree-Court,0,0.057140377,rue
81241,N/A,N/A,0,0,1,,0,15,FALSE,1618387,,Kirkland,Kirkland,45.44182839,-73.90018751,Grandtree-Court,0,0.056863604,rue
81242,N/A,N/A,0,1,0,,11,0,FALSE,1618388,,Kirkland,Kirkland,45.44262525,-73.90015278,Woodbrooke-Court,0,0.057704627,rue
81249,N/A,N/A,0,1,0,,11,0,FALSE,1618388,,Kirkland,Kirkland,45.44279049,-73.90032511,Woodbrooke-Court,0,0.057913576,rue
81250,N/A,N/A,0,1,0,,15,0,FALSE,1618390,,Kirkland,Kirkland,45.44180012,-73.90245107,Champfleury-Court,0,0.057658785,rue
81259,N/A,N/A,0,1,0,,15,0,FALSE,1618390,,Kirkland,Kirkland,45.44194242,-73.9025541,Champfleury-Court,0,0.057821659,rue
81262,N/A,N/A,0,55,52,,55,58,FALSE,1618393,,Kirkland,Kirkland,45.44307195,-73.90340461,Timberlea-Trail,0,0.059125262,rue
81265,N/A,N/A,0,55,52,,55,58,FALSE,1618393,,Kirkland,Kirkland,45.44367475,-73.90365518,Timberlea-Trail,0,0.059768335,rue
81269,N/A,N/A,0,0,52,,0,54,FALSE,1618394,,Kirkland,Kirkland,45.44388441,-73.90120846,Héritage,0,0.059198755,rue
81270,N/A,N/A,0,0,1,,0,3,FALSE,1618395,,Kirkland,Kirkland,45.44137832,-73.90033251,Mirabelle-Court,0,0.056392736,rue
81271,N/A,N/A,0,0,1,,0,3,FALSE,1618395,,Kirkland,Kirkland,45.44146647,-73.90085602,Mirabelle-Court,0,0.056778207,rue
81272,N/A,N/A,0,1,0,,5,0,FALSE,1618400,,Kirkland,Kirkland,45.44255175,-73.90099574,Cedarwood-Court,0,0.058452,rue
81273,N/A,N/A,0,10,11,,12,15,FALSE,1618404,,Kirkland,Kirkland,45.44369201,-73.90258792,Oak-Court,0,0.060532662,rue
81311,N/A,N/A,0,17,10,,33,54,FALSE,1618407,de,Kirkland,Kirkland,45.44468156,-73.9039456,Brome,0,0.060816569,rue
81329,N/A,N/A,0,11,12,,47,24,FALSE,1618410,,Kirkland,Kirkland,45.44499949,-73.90182263,Old Park,0,0.060419555,rue
81330,N/A,N/A,0,3,2,,55,38,FALSE,1618411,,Kirkland,Kirkland,45.44636461,-73.90001622,Beaubois,0,0.060419652,rue
81339,N/A,N/A,0,3,2,,55,38,FALSE,1618411,,Kirkland,Kirkland,45.44670117,-73.89898232,Beaubois,0,0.059603643,rue
81341,N/A,N/A,0,0,0,,0,0,FALSE,1618414,,Kirkland,Kirkland,45.44539094,-73.90309536,Timberlea-Trail,0,0.06189546,rue
81342,N/A,N/A,0,10,15,,16,21,FALSE,1618416,,Kirkland,Kirkland,45.44464418,-73.90275316,Country-Court,0,0.062695919,rue
81343,N/A,N/A,0,0,80,,0,82,FALSE,1618417,,Kirkland,Kirkland,45.44569127,-73.90213794,Timberlea-Trail,0,0.0611607,rue
81346,N/A,N/A,0,0,134,,0,140,FALSE,1618423,,Kirkland,Kirkland,45.44661479,-73.89583439,Timberlea-Trail,0,0.05998638,rue
81380,N/A,N/A,0,207,204,,239,252,FALSE,1618428,,Beaconsfield,Beaconsfield,45.42880724,-73.8583711,Stonehenge,0,0.009734288,allée
81385,N/A,N/A,5,225,0,,229,0,FALSE,1618429,,Beaconsfield,Beaconsfield,45.42651654,-73.85834069,Beaconsfield,0,0.010459027,boulevard
81395,N/A,N/A,5,239,242,,243,246,FALSE,1618433,,Beaconsfield,Beaconsfield,45.42626879,-73.85940352,Beaconsfield,0,0.009634255,boulevard
81401,N/A,N/A,0,0,1974,,0,1974,FALSE,1618434,,Beaconsfield,Beaconsfield,45.42586349,-73.86585462,City Lane,0,0.004281392,rue
81408,N/A,N/A,0,0,0,,0,0,FALSE,1618436,,Beaconsfield,Beaconsfield,45.42940989,-73.86772823,City Lane,0,0.000260818,rue
81409,N/A,N/A,0,79,74,,91,94,FALSE,1618437,,Beaconsfield,Beaconsfield,45.42832661,-73.86522236,Red Cedar,0,0.003092636,route
81411,N/A,N/A,0,79,74,,91,94,FALSE,1618437,,Beaconsfield,Beaconsfield,45.42969573,-73.86621006,Red Cedar,0,0.001418352,route
81414,N/A,N/A,0,81,82,,89,90,FALSE,1618440,,Beaconsfield,Beaconsfield,45.42895893,-73.86446404,Highridge,0,0.003343351,route
81416,N/A,N/A,0,81,82,,89,90,FALSE,1618440,,Beaconsfield,Beaconsfield,45.42987024,-73.86510532,Highridge,0,0.002252245,route
81417,N/A,N/A,0,49,44,,83,84,FALSE,1618443,,Beaconsfield,Beaconsfield,45.42729147,-73.86248453,Wildtree,0,0.006244929,allée
81426,N/A,N/A,0,49,44,,83,84,FALSE,1618443,,Beaconsfield,Beaconsfield,45.43002691,-73.86410252,Wildtree,0,0.00300879,allée
81428,N/A,N/A,5,0,0,,0,0,FALSE,1618444,,Beaconsfield,Beaconsfield,45.43043974,-73.86145985,Beaurepaire,0,0.005002488,allée
81429,N/A,N/A,5,281,286,,303,288,FALSE,1618445,,Beaconsfield,Beaconsfield,45.42547765,-73.86268772,Beaconsfield,0,0.007596026,boulevard
81433,N/A,N/A,5,281,286,,303,288,FALSE,1618445,,Beaconsfield,Beaconsfield,45.42455719,-73.86491851,Beaconsfield,0,0.006852176,boulevard
81435,N/A,N/A,5,305,0,,307,0,FALSE,1618446,,Beaconsfield,Beaconsfield,45.42412761,-73.86558943,Beaconsfield,0,0.006182663,boulevard
81436,N/A,N/A,5,255,260,,263,260,FALSE,1618447,,Beaconsfield,Beaconsfield,45.4259802,-73.86055397,Beaconsfield,0,0.00925357,boulevard
81442,N/A,N/A,0,0,82,,0,92,FALSE,1618451,,Beaconsfield,Beaconsfield,45.42726316,-73.86852977,Oakland,0,0.009699901,route
81447,N/A,N/A,0,0,82,,0,92,FALSE,1618451,,Beaconsfield,Beaconsfield,45.4274122,-73.86859589,Oakland,0,0.009863696,route
81448,N/A,N/A,0,0,0,,0,0,FALSE,1618452,,Beaconsfield,Beaconsfield,45.42616497,-73.86302239,Shore,0,0.006833838,route
81451,N/A,N/A,0,0,0,,0,0,FALSE,1618454,,Beaconsfield,Beaconsfield,45.42584553,-73.8678374,Celtic,0,0.008127354,allée
81452,N/A,N/A,5,0,0,,0,0,FALSE,1618455,,Beaconsfield,Beaconsfield,45.42400094,-73.86580465,Beaconsfield,0,0.006389523,boulevard
81455,N/A,N/A,5,0,0,,0,0,FALSE,1618456,,Beaconsfield,Beaconsfield,45.42376014,-73.86636374,Beaconsfield,0,0.00687297,boulevard
81460,N/A,N/A,5,0,0,,0,0,FALSE,1618457,,Beaconsfield,Beaconsfield,45.42349598,-73.86723895,Beaconsfield,0,0.00757544,boulevard
81461,N/A,N/A,5,329,342,,339,346,FALSE,1618458,,Beaconsfield,Beaconsfield,45.42334142,-73.86802545,Beaconsfield,0,0.008176968,boulevard
81463,N/A,N/A,0,75,76,,79,76,FALSE,1618460,,Beaconsfield,Beaconsfield,45.42652196,-73.86816393,Oakland,0,0.008876789,route
81468,N/A,N/A,0,45,40,,49,48,FALSE,1618462,,Beaconsfield,Beaconsfield,45.42745301,-73.8640474,Highridge,0,0.005347324,route
81469,N/A,N/A,0,65,60,,77,66,FALSE,1618463,,Beaconsfield,Beaconsfield,45.42817822,-73.86378529,Highridge,0,0.004327667,route
81509,N/A,N/A,0,0,10,,0,16,FALSE,1618473,,Beaconsfield,Beaconsfield,45.42262993,-73.86681207,Harrow,0,0.00853706,place
81524,N/A,N/A,0,0,0,,0,0,FALSE,1618474,,Beaconsfield,Beaconsfield,45.42244969,-73.86672117,Harrow,0,0.008737698,place
81525,N/A,N/A,0,0,52,,0,54,FALSE,1618476,,Beaconsfield,Beaconsfield,45.4239703,-73.86834022,Brookside,0,0.008876416,avenue
81531,N/A,N/A,0,81,80,,97,98,FALSE,1618477,,Beaconsfield,Beaconsfield,45.42781929,-73.87047229,Prince,0,0.011600934,rue
81533,N/A,N/A,0,91,92,,113,112,FALSE,1618479,,Beaconsfield,Beaconsfield,45.42578241,-73.87007279,Celtic,0,0.006458109,allée
81541,N/A,N/A,0,91,92,,113,112,FALSE,1618479,,Beaconsfield,Beaconsfield,45.42874609,-73.87191768,Celtic,0,0.002902136,allée
81548,N/A,N/A,0,73,0,,73,0,FALSE,1618481,,Beaconsfield,Beaconsfield,45.4245317,-73.86865455,Brookside,0,0.008653121,avenue
81554,N/A,N/A,0,73,0,,73,0,FALSE,1618481,,Beaconsfield,Beaconsfield,45.42460281,-73.86917624,Brookside,0,0.008261733,avenue
81556,N/A,N/A,0,59,52,,87,88,FALSE,1618483,,Beaconsfield,Beaconsfield,45.42299845,-73.86973593,Burns,0,0.009487483,rue
81563,N/A,N/A,0,1,2,,45,46,FALSE,1618484,,Beaconsfield,Beaconsfield,45.42312796,-73.87280042,Circle,0,0.010839774,route
81571,N/A,N/A,0,1,2,,45,46,FALSE,1618484,,Beaconsfield,Beaconsfield,45.4241196,-73.8726286,Circle,0,0.00871719,route
81572,N/A,N/A,0,375,0,,385,0,FALSE,1618485,,Beaconsfield,Beaconsfield,45.4248795,-73.87274022,Church,1,0.007843166,rue
81582,N/A,N/A,5,369,358,,385,384,FALSE,1618487,,Beaconsfield,Beaconsfield,45.42235064,-73.87247626,Beaconsfield,0,0.011619156,boulevard
81583,N/A,N/A,0,123,0,,127,0,FALSE,1618490,,Beaconsfield,Beaconsfield,45.4267916,-73.87242439,Meadowbrook,0,0.005378516,avenue
81584,N/A,N/A,0,123,0,,127,0,FALSE,1618490,,Beaconsfield,Beaconsfield,45.42746566,-73.87267922,Meadowbrook,0,0.004646725,avenue
81585,N/A,N/A,0,115,0,,121,0,FALSE,1618491,,Beaconsfield,Beaconsfield,45.4260789,-73.87218199,Meadowbrook,0,0.006147387,avenue
81586,N/A,N/A,0,107,110,,113,112,FALSE,1618492,,Beaconsfield,Beaconsfield,45.42519173,-73.8718496,Meadowbrook,0,0.007109977,avenue
81589,N/A,N/A,0,0,0,,0,0,FALSE,1618495,,Beaconsfield,Beaconsfield,45.424846,-73.872847,Circle,0,0.007929303,route
81590,N/A,N/A,5,0,0,,0,0,FALSE,1618497,,Beaconsfield,Beaconsfield,45.4230352,-73.86950097,Beaconsfield,0,0.009310189,boulevard
81592,N/A,N/A,0,4,5,,20,17,FALSE,1618503,,Beaconsfield,Beaconsfield,45.42096665,-73.87193007,Woodridge,0,0.013126136,croissant
81602,N/A,N/A,0,4,5,,20,17,FALSE,1618503,,Beaconsfield,Beaconsfield,45.42151936,-73.87214375,Woodridge,0,0.012525178,croissant
81608,N/A,N/A,0,397,388,,411,406,FALSE,1618507,,Beaconsfield,Beaconsfield,45.42062359,-73.8717961,Lakeshore,1,0.013499802,rue
81627,N/A,N/A,0,3,2,,9,12,FALSE,1618508,,Beaconsfield,Beaconsfield,45.42143155,-73.87423318,Breton Woods,0,0.013234555,rue
81638,N/A,N/A,5,405,410,,427,416,FALSE,1618512,,Beaconsfield,Beaconsfield,45.42064739,-73.87599455,Beaconsfield,0,0.014046713,boulevard
81639,N/A,N/A,0,397,396,,429,428,FALSE,1618513,,Beaconsfield,Beaconsfield,45.42408383,-73.87493357,Greenwood,0,0.009661727,allée
81644,N/A,N/A,0,397,396,,429,428,FALSE,1618513,,Beaconsfield,Beaconsfield,45.42142024,-73.87630397,Greenwood,0,0.013219914,allée
81648,N/A,N/A,0,431,430,,441,444,FALSE,1618514,,Beaconsfield,Beaconsfield,45.42183413,-73.87768237,Greenwood,0,0.013393254,allée
81649,N/A,N/A,0,431,428,,431,432,FALSE,1618515,,Beaconsfield,Beaconsfield,45.4221978,-73.87655231,Doric,0,0.012486202,allée
81650,N/A,N/A,0,417,414,,421,426,FALSE,1618516,,Beaconsfield,Beaconsfield,45.42368434,-73.87601431,Doric,0,0.010552909,allée
81659,N/A,N/A,5,429,420,,437,422,FALSE,1618517,,Beaconsfield,Beaconsfield,45.42011805,-73.87824313,Beaconsfield,0,0.015784485,boulevard
81660,N/A,N/A,0,435,0,,439,0,FALSE,1618518,,Beaconsfield,Beaconsfield,45.42298901,-73.87811615,Church,0,0.012248265,rue
81662,N/A,N/A,0,435,0,,439,0,FALSE,1618518,,Beaconsfield,Beaconsfield,45.42274261,-73.87915236,Church,0,0.013049627,rue
81663,N/A,N/A,0,83,84,,95,98,FALSE,1618519,,Beaconsfield,Beaconsfield,45.42336172,-73.87697415,Charnwood,0,0.011329374,route
81670,N/A,N/A,0,83,84,,95,98,FALSE,1618519,,Beaconsfield,Beaconsfield,45.424554,-73.87863002,Charnwood,0,0.011590777,route
81672,N/A,N/A,0,0,1,,0,1,FALSE,1618522,,Beaconsfield,Beaconsfield,45.42027894,-73.87584597,Legault,0,0.014441093,place
81673,N/A,N/A,0,431,430,,433,430,FALSE,1618528,,Beaconsfield,Beaconsfield,45.42577183,-73.87788165,Halford,0,0.011313725,route
81674,N/A,N/A,0,431,430,,433,430,FALSE,1618528,,Beaconsfield,Beaconsfield,45.42559191,-73.87899637,Halford,0,0.010479222,route
81675,N/A,N/A,0,431,430,,433,434,FALSE,1618530,,Beaconsfield,Beaconsfield,45.42474461,-73.87753436,Wakefield,0,0.011280843,route
81676,N/A,N/A,0,427,426,,427,428,FALSE,1618532,,Beaconsfield,Beaconsfield,45.42493036,-73.87641112,Wakefield,0,0.010438782,route
81680,N/A,N/A,0,409,408,,409,408,FALSE,1618533,,Beaconsfield,Beaconsfield,45.42458367,-73.87630445,Halford,0,0.010070074,route
81681,N/A,N/A,0,107,106,,117,118,FALSE,1618534,,Beaconsfield,Beaconsfield,45.4244743,-73.87385596,Regent,0,0.008768556,avenue
81682,N/A,N/A,0,107,106,,117,118,FALSE,1618534,,Beaconsfield,Beaconsfield,45.42571458,-73.8743178,Regent,0,0.007752446,avenue
81683,N/A,N/A,0,383,0,,411,0,FALSE,1618541,,Beaconsfield,Beaconsfield,45.42784026,-73.87507585,Beaurepaire,0,0.005488107,allée
81684,N/A,N/A,0,383,0,,411,0,FALSE,1618541,,Beaconsfield,Beaconsfield,45.42767031,-73.87613063,Beaurepaire,0,0.00628509,allée
81685,N/A,N/A,0,432,0,,436,0,FALSE,1618542,,Beaconsfield,Beaconsfield,45.42689277,-73.87587907,Concord,0,0.007113949,allée
81686,N/A,N/A,0,437,0,,439,0,FALSE,1618543,,Beaconsfield,Beaconsfield,45.42724054,-73.87955986,Beaurepaire,0,0.008910336,allée
81687,N/A,N/A,0,437,0,,439,0,FALSE,1618543,,Beaconsfield,Beaconsfield,45.42707036,-73.88067212,Beaurepaire,0,0.009740857,allée
81688,N/A,N/A,0,117,116,,121,120,FALSE,1618544,,Beaconsfield,Beaconsfield,45.42636872,-73.87924611,Charnwood,0,0.009651405,route
81689,N/A,N/A,0,121,124,,137,138,FALSE,1618546,,Beaconsfield,Beaconsfield,45.4257806,-73.88021338,Saint-Andrew,0,0.011122747,avenue
81690,N/A,N/A,0,441,0,,441,0,FALSE,1618547,,Beaconsfield,Beaconsfield,45.42559703,-73.88129358,Saint-Lawrence,0,0.011933608,route
81691,N/A,N/A,0,83,84,,119,122,FALSE,1618548,,Beaconsfield,Beaconsfield,45.42255005,-73.88023403,St. Louis,0,0.013863829,avenue
81692,N/A,N/A,0,149,142,,151,150,FALSE,1618551,,Beaconsfield,Beaconsfield,45.42713024,-73.87480997,Regent,0,0.006254884,avenue
81693,N/A,N/A,0,141,134,,143,138,FALSE,1618552,,Beaconsfield,Beaconsfield,45.42641569,-73.87455485,Regent,0,0.006996315,avenue
81694,N/A,N/A,0,371,372,,381,384,FALSE,1618557,,Beaconsfield,Beaconsfield,45.42817118,-73.87294504,Beaurepaire,0,0.003880954,allée
81720,N/A,N/A,0,481,480,,483,490,FALSE,1618565,,Beaconsfield,Beaconsfield,45.42548406,-73.88278477,Saint-Lawrence,0,0.013038118,route
81725,N/A,N/A,0,485,480,,489,484,FALSE,1618566,,Beaconsfield,Beaconsfield,45.42481883,-73.8825866,Basswood,0,0.013744598,route
81726,N/A,N/A,0,485,480,,489,484,FALSE,1618566,,Beaconsfield,Beaconsfield,45.42453286,-73.8846756,Basswood,0,0.015297435,route
81727,N/A,N/A,0,515,516,,519,520,FALSE,1618567,,Beaconsfield,Beaconsfield,45.4218662,-73.8855899,Church,0,0.019380083,rue
81728,N/A,N/A,0,515,516,,519,520,FALSE,1618567,,Beaconsfield,Beaconsfield,45.42180386,-73.88672753,Church,0,0.020081147,rue
81730,N/A,N/A,0,0,0,,0,0,FALSE,1618569,,Beaconsfield,Beaconsfield,45.42468397,-73.88255054,Fieldfare,0,0.013887233,avenue
81732,N/A,N/A,0,0,0,,0,0,FALSE,1618572,,Beaconsfield,Beaconsfield,45.42687721,-73.88192599,Beaurepaire,0,0.010677413,allée
81733,N/A,N/A,0,97,98,,115,116,FALSE,1618573,,Beaconsfield,Beaconsfield,45.42313362,-73.88212342,Fieldfare,0,0.015528717,avenue
81736,N/A,N/A,5,121,122,,143,144,FALSE,1618575,,Beaconsfield,Beaconsfield,45.42665132,-73.88526788,Woodland,0,0.013420294,avenue
81737,N/A,N/A,0,93,86,,95,96,FALSE,1618576,,Beaconsfield,Beaconsfield,45.4223061,-73.88187839,Fieldfare,0,0.015090096,avenue
81738,N/A,N/A,0,0,74,,0,84,FALSE,1618578,,Beaconsfield,Beaconsfield,45.42114191,-73.88154151,Fieldfare,0,0.016325015,avenue
81740,N/A,N/A,0,65,60,,67,68,FALSE,1618580,,Beaconsfield,Beaconsfield,45.4204676,-73.88136886,Fieldfare,0,0.017037216,avenue
81742,N/A,N/A,0,0,52,,0,58,FALSE,1618582,,Beaconsfield,Beaconsfield,45.41969899,-73.88113768,Fieldfare,0,0.017853818,avenue
81743,N/A,N/A,5,445,438,,459,460,FALSE,1618583,,Beaconsfield,Beaconsfield,45.41994347,-73.87933008,Beaconsfield,0,0.016598078,boulevard
81744,N/A,N/A,0,0,0,,0,0,FALSE,1618586,,Beaconsfield,Beaconsfield,45.42703018,-73.88326886,Beaurepaire,0,0.011904551,allée
81768,N/A,N/A,0,511,504,,511,510,FALSE,1618591,,Beaconsfield,Beaconsfield,45.42597465,-73.88674043,Beaurepaire,0,0.015027508,allée
81769,N/A,N/A,0,525,538,,545,544,FALSE,1618592,,Beaconsfield,Beaconsfield,45.4256298,-73.8889225,Beaurepaire,0,0.016659494,allée
81772,N/A,N/A,0,525,538,,545,544,FALSE,1618592,,Beaconsfield,Beaconsfield,45.42518468,-73.89146565,Beaurepaire,0,0.016006151,allée
81773,N/A,N/A,0,1,4,,45,48,FALSE,1618594,,Beaconsfield,Beaconsfield,45.41925505,-73.88827735,Cedar,0,0.023285505,croissant
81784,N/A,N/A,0,1,4,,45,48,FALSE,1618594,,Beaconsfield,Beaconsfield,45.42046568,-73.88861192,Cedar,0,0.022003562,croissant
81789,N/A,N/A,0,519,520,,541,544,FALSE,1618595,,Beaconsfield,Beaconsfield,45.42398456,-73.89111872,Rockhill,0,0.017168588,croissant
81790,N/A,N/A,0,567,570,,579,574,FALSE,1618596,,Beaconsfield,Beaconsfield,45.42376821,-73.89254284,Rockhill,0,0.016105488,croissant
81794,N/A,N/A,0,567,570,,579,574,FALSE,1618596,,Beaconsfield,Beaconsfield,45.42365436,-73.894246,Rockhill,0,0.014847155,croissant
81798,N/A,N/A,0,527,526,,549,550,FALSE,1618597,,Beaconsfield,Beaconsfield,45.42151673,-73.89045238,Church,0,0.019578907,rue
81799,N/A,N/A,0,563,566,,579,586,FALSE,1618598,,Beaconsfield,Beaconsfield,45.4213588,-73.89190161,Church,0,0.018506692,rue
81802,N/A,N/A,0,563,566,,579,586,FALSE,1618598,,Beaconsfield,Beaconsfield,45.42113108,-73.89400961,Church,0,0.01694725,rue
81806,N/A,N/A,0,77,78,,103,100,FALSE,1618600,,Beaconsfield,Beaconsfield,45.41949867,-73.89422658,Héritage,0,0.018106494,route
81813,N/A,N/A,0,77,78,,103,100,FALSE,1618600,,Beaconsfield,Beaconsfield,45.42026569,-73.89445241,Héritage,0,0.017292305,route
81814,N/A,N/A,0,513,514,,515,518,FALSE,1618601,,Beaconsfield,Beaconsfield,45.4258135,-73.88782555,Beaurepaire,0,0.015836717,allée
81815,N/A,N/A,0,561,554,,561,554,FALSE,1618603,,Beaconsfield,Beaconsfield,45.42498182,-73.89288949,Beaurepaire,0,0.014946148,allée
81816,N/A,N/A,0,565,570,,583,574,FALSE,1618604,,Beaconsfield,Beaconsfield,45.42472865,-73.89454619,Beaurepaire,0,0.013709122,allée
81817,N/A,N/A,0,125,126,,129,134,FALSE,1618609,,Beaconsfield,Beaconsfield,45.42272445,-73.89398824,Carlton,0,0.015804395,route
81818,N/A,N/A,0,119,122,,127,126,FALSE,1618610,,Beaconsfield,Beaconsfield,45.42291408,-73.89232968,Midland,0,0.017006902,avenue
81819,N/A,N/A,0,113,112,,115,114,FALSE,1618612,,Beaconsfield,Beaconsfield,45.42254104,-73.89221209,Midland,0,0.017404062,avenue
81820,N/A,N/A,0,551,556,,555,560,FALSE,1618613,,Beaconsfield,Beaconsfield,45.42273494,-73.89077426,Maplebrook,0,0.018472313,avenue
