,ARR_DRT,ARR_GCH,CLASSE,DEB_DRT,DEB_GCH,DIR_VOIE,DIST_TO_FS,FIN_DRT,FIN_GCH,FIRE_STATION,ID_TRC,LIE_VOIE,LIM_DRT,LIM_GCH,Latitude,Longitude,NOM_VOIE,SENS_CIR,TYP_VOIE
57946,Verdun,Verdun,8,0,0,,0.043142171,0,0,FALSE,1609847,,Montréal,Montréal,45.4696253,-73.53489826,Non-nommée,-1,voie
57947,Verdun,Verdun,8,0,0,,1.046440673,0,0,FALSE,1609849,,Montréal,Montréal,45.4697834,-73.54298131,Non-nommée,1,voie
57954,Verdun,Verdun,8,0,0,,1.469450982,0,0,FALSE,1609849,,Montréal,Montréal,45.47017227,-73.53763356,Non-nommée,1,voie
57957,Verdun,Verdun,8,0,0,,1.237383885,0,0,FALSE,1609851,,Montréal,Montréal,45.47426331,-73.54212105,10,1,autoroute
57958,Verdun,Verdun,8,0,0,,1.070368721,0,0,FALSE,1609859,,Montréal,Montréal,45.46896022,-73.54637576,Non-nommée,1,voie
57964,Verdun,Verdun,8,0,0,,1.056249709,0,0,FALSE,1609859,,Montréal,Montréal,45.4680712,-73.54638695,Non-nommée,1,voie
57965,Verdun,Verdun,5,0,0,,1.080268386,0,0,FALSE,1609864,du,Montréal,Montréal,45.46789759,-73.54655165,Golf,1,chemin
57966,Verdun,Verdun,5,0,0,,1.159759932,0,0,FALSE,1609864,du,Montréal,Montréal,45.46767198,-73.54751858,Golf,1,chemin
57967,Verdun,Verdun,5,100,0,,1.208004236,230,0,FALSE,1609867,du,Montréal,Montréal,45.46754081,-73.54810808,Golf,1,chemin
57968,Verdun,Verdun,5,0,201,,1.158662092,0,301,FALSE,1609868,du,Montréal,Montréal,45.46757802,-73.54747016,Golf,-1,chemin
57969,Verdun,Verdun,5,0,201,,1.206684765,0,301,FALSE,1609868,du,Montréal,Montréal,45.46744975,-73.54805799,Golf,-1,chemin
57974,Verdun,Verdun,5,300,0,,1.336711325,330,0,FALSE,1609871,du,Montréal,Montréal,45.46685904,-73.54948033,Golf,1,chemin
57975,Verdun,Verdun,5,0,0,,1.079460055,0,0,FALSE,1609872,du,Montréal,Montréal,45.46778612,-73.54649917,Golf,-1,chemin
57976,Verdun,Verdun,0,157,0,,1.916900413,161,0,FALSE,1609875,,Montréal,Montréal,45.4641947,-73.55390433,Roland-Jeanneau,0,rue
57977,Verdun,Verdun,5,0,0,,1.978380303,0,0,FALSE,1609883,,Montréal,Montréal,45.46116357,-73.55363941,Marguerite-Bourgeoys,0,boulevard
57978,Verdun,Verdun,0,0,420,,2.266677525,0,420,FALSE,1609887,du,Montréal,Montréal,45.45895228,-73.55509217,Club-Marin,-1,chemin
57984,Verdun,Verdun,0,0,420,,2.331500155,0,420,FALSE,1609887,du,Montréal,Montréal,45.45845706,-73.55550199,Club-Marin,-1,chemin
57989,Montréal-Nord,Montréal-Nord,0,11013,11022,,0.500819274,11295,11280,FALSE,1609889,de,Montréal,Montréal,45.5906143,-73.64145403,London,-1,avenue
57991,Montréal-Nord,Montréal-Nord,0,11013,11022,,0.743943387,11295,11280,FALSE,1609889,de,Montréal,Montréal,45.59339992,-73.64441485,London,-1,avenue
57992,Montréal-Nord,Montréal-Nord,0,11029,11024,,0.564697722,11277,11272,FALSE,1609890,de,Montréal,Montréal,45.59027063,-73.64211149,Paris,1,avenue
57995,Montréal-Nord,Montréal-Nord,0,11029,11024,,0.813888305,11277,11272,FALSE,1609890,de,Montréal,Montréal,45.5928559,-73.64486556,Paris,1,avenue
57996,Montréal-Nord,Montréal-Nord,0,11037,11030,,0.632799482,11259,11224,FALSE,1609891,,Montréal,Montréal,45.58990408,-73.64281222,Plaza,-1,avenue
57999,Montréal-Nord,Montréal-Nord,0,11037,11030,,0.887622646,11259,11224,FALSE,1609891,,Montréal,Montréal,45.59228083,-73.64533675,Plaza,-1,avenue
58000,Montréal-Nord,Montréal-Nord,0,11029,11070,,0.700149444,11231,11210,FALSE,1609892,de,Montréal,Montréal,45.58954105,-73.64350463,Rome,-1,avenue
58003,Montréal-Nord,Montréal-Nord,0,11029,11070,,0.961231782,11231,11210,FALSE,1609892,de,Montréal,Montréal,45.5917083,-73.64581096,Rome,-1,avenue
58004,Montréal-Nord,Montréal-Nord,0,11151,11020,,0.764014889,11171,11148,FALSE,1609893,de,Montréal,Montréal,45.58919678,-73.64416123,Bruxelles,1,avenue
58007,Montréal-Nord,Montréal-Nord,0,11151,11020,,1.030847612,11171,11148,FALSE,1609893,de,Montréal,Montréal,45.59116598,-73.64625742,Bruxelles,1,avenue
58008,Montréal-Nord,Montréal-Nord,0,11001,11000,,0.835953659,11153,11146,FALSE,1609894,,Montréal,Montréal,45.58881052,-73.64490243,Saint-Vital,0,boulevard
58012,Montréal-Nord,Montréal-Nord,0,11001,11000,,1.077823816,11153,11146,FALSE,1609894,,Montréal,Montréal,45.5905522,-73.64676177,Saint-Vital,0,boulevard
58013,Montréal-Nord,Montréal-Nord,0,11041,11000,,0.907686755,11119,11120,FALSE,1609895,des,Montréal,Montréal,45.58842086,-73.64563668,Laurentides,-1,avenue
58015,Montréal-Nord,Montréal-Nord,0,11041,11000,,1.118570469,11119,11120,FALSE,1609895,des,Montréal,Montréal,45.58993969,-73.64725824,Laurentides,-1,avenue
58017,Montréal-Nord,Montréal-Nord,0,4022,4027,,0.263805942,4050,4045,FALSE,1609897,de,Montréal,Montréal,45.59206409,-73.64062097,Charleroi,-1,rue
58020,Montréal-Nord,Montréal-Nord,0,4022,4027,,0.14229458,4050,4045,FALSE,1609897,de,Montréal,Montréal,45.59271925,-73.63937172,Charleroi,-1,rue
58021,Montréal-Nord,Montréal-Nord,0,3948,0,,0.437036273,3994,0,FALSE,1609899,,Montréal,Montréal,45.59233486,-73.64214754,Arthur-Champoux,0,rue
58023,Montréal-Nord,Montréal-Nord,0,3948,0,,0.359803262,3994,0,FALSE,1609899,,Montréal,Montréal,45.59275578,-73.64135857,Arthur-Champoux,0,rue
58024,Montréal-Nord,Montréal-Nord,0,11021,11012,,0.430046965,11099,11108,FALSE,1609900,des,Montréal,Montréal,45.59099607,-73.64072665,Récollets,1,avenue
58026,Montréal-Nord,Montréal-Nord,0,11035,11034,,0.352613954,11039,11064,FALSE,1609901,,Montréal,Montréal,45.5914107,-73.63992767,Gariépy,1,avenue
58031,Montréal-Nord,Montréal-Nord,0,4086,4027,,0.232604578,4090,4047,FALSE,1609902,,Montréal,Montréal,45.59205792,-73.63869414,Martial,0,rue
58032,Montréal-Nord,Montréal-Nord,0,10905,10806,,0.617147727,10921,10980,FALSE,1609903,,Montréal,Montréal,45.58950144,-73.63790132,Gariépy,-1,avenue
58037,Montréal-Nord,Montréal-Nord,0,10801,10820,,0.693946259,10973,10964,FALSE,1609905,des,Montréal,Montréal,45.58909267,-73.63870279,Récollets,1,avenue
58040,Montréal-Nord,Montréal-Nord,0,10823,10800,,0.764089997,10975,10974,FALSE,1609907,de,Montréal,Montréal,45.58871441,-73.63943683,London,-1,avenue
58042,Montréal-Nord,Montréal-Nord,0,10811,10820,,0.828095316,10967,10970,FALSE,1609909,de,Montréal,Montréal,45.58836723,-73.64009844,Paris,1,avenue
58045,Montréal-Nord,Montréal-Nord,0,10825,10810,,0.895660466,10959,10962,FALSE,1609911,,Montréal,Montréal,45.58800246,-73.6407925,Plaza,-1,avenue
58049,Montréal-Nord,Montréal-Nord,0,10815,10822,,0.963121156,10967,10990,FALSE,1609913,de,Montréal,Montréal,45.58764003,-73.64148739,Rome,-1,avenue
58053,Montréal-Nord,Montréal-Nord,0,10825,10800,,1.026672225,10987,10992,FALSE,1609915,de,Montréal,Montréal,45.58729812,-73.64214149,Bruxelles,1,avenue
58057,Montréal-Nord,Montréal-Nord,0,10807,10800,,1.098601338,10959,10946,FALSE,1609917,,Montréal,Montréal,45.58690754,-73.64287795,Saint-Vital,0,boulevard
58059,Montréal-Nord,Montréal-Nord,0,10813,10810,,1.170257095,10941,10980,FALSE,1609918,des,Montréal,Montréal,45.58651872,-73.64361191,Laurentides,-1,avenue
58062,Montréal-Nord,Montréal-Nord,7,3900,0,,0.667975809,3950,0,FALSE,1609919,,Montréal,Montréal,45.59399327,-73.64393157,Henri-Bourassa,1,boulevard
58065,Montréal-Nord,Montréal-Nord,7,0,3863,,0.83609477,0,3889,FALSE,1609922,,Montréal,Montréal,45.5930163,-73.64503543,Henri-Bourassa,-1,boulevard
58068,Montréal-Nord,Montréal-Nord,7,0,3863,,0.766271995,0,3889,FALSE,1609922,,Montréal,Montréal,45.59356074,-73.64458654,Henri-Bourassa,-1,boulevard
58071,Montréal-Nord,Montréal-Nord,7,0,3801,,0.909675946,0,3835,FALSE,1609925,,Montréal,Montréal,45.59244208,-73.64550481,Henri-Bourassa,-1,boulevard
58076,Montréal-Nord,Montréal-Nord,7,0,3751,,0.983098186,0,3791,FALSE,1609928,,Montréal,Montréal,45.59186615,-73.64597841,Henri-Bourassa,-1,boulevard
58080,Montréal-Nord,Montréal-Nord,7,0,3707,,1.052693721,0,3747,FALSE,1609931,,Montréal,Montréal,45.59132297,-73.64642607,Henri-Bourassa,-1,boulevard
58085,Montréal-Nord,Montréal-Nord,7,0,3663,,1.100099263,0,3683,FALSE,1609934,,Montréal,Montréal,45.59071429,-73.64692983,Henri-Bourassa,-1,boulevard
58090,Montréal-Nord,Montréal-Nord,7,0,3611,,1.140401404,0,3615,FALSE,1609937,,Montréal,Montréal,45.59009839,-73.64742327,Henri-Bourassa,-1,boulevard
58093,Montréal-Nord,Montréal-Nord,7,3550,0,,1.19303728,3570,0,FALSE,1609939,,Montréal,Montréal,45.58933913,-73.64768072,Henri-Bourassa,1,boulevard
58096,Montréal-Nord,Montréal-Nord,7,3500,0,,1.270562269,3500,0,FALSE,1609941,,Montréal,Montréal,45.58869721,-73.64806818,Henri-Bourassa,1,boulevard
58099,Montréal-Nord,Montréal-Nord,0,10815,10806,,1.237663329,11111,11076,FALSE,1609942,de,Montréal,Montréal,45.58618373,-73.64433267,Cobourg,1,avenue
58102,Montréal-Nord,Montréal-Nord,0,10811,10806,,1.304871264,11055,11058,FALSE,1609944,du,Montréal,Montréal,45.58583122,-73.64503253,Parc-Georges,-1,avenue
58104,Montréal-Nord,Montréal-Nord,7,3480,0,,1.352391365,3480,0,FALSE,1609945,,Montréal,Montréal,45.58800366,-73.64841842,Henri-Bourassa,1,boulevard
58107,Montréal-Nord,Montréal-Nord,7,0,3475,,1.373063729,0,3481,FALSE,1609946,,Montréal,Montréal,45.58818146,-73.64860567,Henri-Bourassa,-1,boulevard
58110,Montréal-Nord,Montréal-Nord,7,0,3475,,1.291737538,0,3481,FALSE,1609946,,Montréal,Montréal,45.58886786,-73.64824749,Henri-Bourassa,-1,boulevard
58111,Montréal-Nord,Montréal-Nord,0,10801,10806,,1.372656433,11041,11022,FALSE,1609948,de,Montréal,Montréal,45.58546466,-73.64572819,Belleville,1,avenue
58113,Montréal-Nord,Montréal-Nord,7,3420,0,,1.433044781,3440,0,FALSE,1609949,,Montréal,Montréal,45.58731887,-73.64875849,Henri-Bourassa,1,boulevard
58116,Montréal-Nord,Montréal-Nord,7,0,3445,,1.453489891,0,3445,FALSE,1609950,,Montréal,Montréal,45.58749984,-73.64895027,Henri-Bourassa,-1,boulevard
58118,Montréal-Nord,Montréal-Nord,7,3390,0,,1.537574495,3400,0,FALSE,1609952,,Montréal,Montréal,45.58641767,-73.6491388,Henri-Bourassa,1,boulevard
58122,Montréal-Nord,Montréal-Nord,7,0,3405,,1.556826004,0,3405,FALSE,1609953,,Montréal,Montréal,45.58661036,-73.64933349,Henri-Bourassa,-1,boulevard
58126,Montréal-Nord,Montréal-Nord,0,10811,10816,,1.438650199,11015,11000,FALSE,1609955,,Montréal,Montréal,45.58510632,-73.64640386,Lausanne,-1,avenue
58128,Montréal-Nord,Montréal-Nord,0,10813,10826,,1.521514622,10955,10936,FALSE,1609956,,Montréal,Montréal,45.58465823,-73.64725427,Leblanc,1,avenue
58129,Montréal-Nord,Montréal-Nord,7,3330,0,,1.642487225,3346,0,FALSE,1609957,,Montréal,Montréal,45.58551384,-73.64952248,Henri-Bourassa,1,boulevard
58132,Montréal-Nord,Montréal-Nord,7,0,3323,,1.662451215,0,3345,FALSE,1609958,,Montréal,Montréal,45.58569856,-73.6497126,Henri-Bourassa,-1,boulevard
58138,Montréal-Nord,Montréal-Nord,0,11027,11000,,1.883300184,11125,11124,FALSE,1609960,,Montréal,Montréal,45.58753369,-73.65169727,Audoin,-1,avenue
58139,Montréal-Nord,Montréal-Nord,0,10825,10816,,1.60536587,10909,10896,FALSE,1609961,,Montréal,Montréal,45.58420544,-73.64811549,Audoin,-1,avenue
58141,Montréal-Nord,Montréal-Nord,7,0,3251,,1.849329145,0,3315,FALSE,1609962,,Montréal,Montréal,45.58403214,-73.65039115,Henri-Bourassa,-1,boulevard
58146,Montréal-Nord,Montréal-Nord,7,3240,0,,1.828577406,3312,0,FALSE,1609963,,Montréal,Montréal,45.58390802,-73.65019212,Henri-Bourassa,1,boulevard
58156,Montréal-Nord,Montréal-Nord,7,10901,0,,1.983713267,10925,0,FALSE,1609965,,Montréal,Montréal,45.58482832,-73.65168062,Saint-Michel,1,boulevard
58157,Montréal-Nord,Montréal-Nord,7,10815,0,,1.74122511,10815,0,FALSE,1609967,,Montréal,Montréal,45.58321715,-73.64909525,Saint-Michel,1,boulevard
58159,Montréal-Nord,Montréal-Nord,7,0,10770,,1.753505069,0,10832,FALSE,1609968,,Montréal,Montréal,45.58311992,-73.64916999,Saint-Michel,-1,boulevard
58161,Montréal-Nord,Montréal-Nord,7,0,10770,,1.842061945,0,10832,FALSE,1609968,,Montréal,Montréal,45.58379314,-73.65024744,Saint-Michel,-1,boulevard
58162,Montréal-Nord,Montréal-Nord,7,0,10884,,1.862114392,0,10930,FALSE,1609972,,Montréal,Montréal,45.58392363,-73.65044536,Saint-Michel,-1,boulevard
58167,Montréal-Nord,Montréal-Nord,7,0,10884,,1.992958403,0,10930,FALSE,1609972,,Montréal,Montréal,45.58467596,-73.65173414,Saint-Michel,-1,boulevard
58168,Montréal-Nord,Montréal-Nord,5,3224,0,Est,2.019869559,3226,0,FALSE,1609974,,Montréal,Montréal,45.58445414,-73.65186412,Gouin,0,boulevard
58171,Montréal-Nord,Montréal-Nord,7,3200,0,,1.864834145,3230,0,FALSE,1609975,,Montréal,Montréal,45.58306764,-73.65052595,Henri-Bourassa,1,boulevard
58174,Montréal-Nord,Montréal-Nord,7,0,3211,,1.909617218,0,3231,FALSE,1609976,,Montréal,Montréal,45.5834071,-73.65066596,Henri-Bourassa,-1,boulevard
58175,Montréal-Nord,Montréal-Nord,0,10735,10736,,1.778718265,10795,10776,FALSE,1609979,,Montréal,Montréal,45.5823313,-73.64935204,Oscar,1,avenue
58179,Montréal-Nord,Montréal-Nord,0,10629,10700,,1.695876949,10733,10722,FALSE,1609981,,Montréal,Montréal,45.58183327,-73.64856084,Oscar,1,avenue
58182,Montréal-Nord,Montréal-Nord,0,10617,10620,,1.613870392,10627,10664,FALSE,1609983,,Montréal,Montréal,45.5813393,-73.64777884,Oscar,1,avenue
58184,Montréal-Nord,Montréal-Nord,0,10571,10566,,1.525349404,10615,10598,FALSE,1609984,,Montréal,Montréal,45.58081208,-73.6469276,Oscar,1,avenue
58190,Montréal-Nord,Montréal-Nord,0,10865,10910,,2.04047583,10931,10912,FALSE,1609987,,Montréal,Montréal,45.58416956,-73.65197548,Poitras,-1,avenue
58191,Montréal-Nord,Montréal-Nord,7,0,3201,,1.885788918,0,3201,FALSE,1609989,,Montréal,Montréal,45.5831997,-73.65074261,Henri-Bourassa,-1,boulevard
58193,Montréal-Nord,Montréal-Nord,7,3166,0,,1.771713288,3194,0,FALSE,1609990,,Montréal,Montréal,45.58226037,-73.65084285,Henri-Bourassa,1,boulevard
58198,Montréal-Nord,Montréal-Nord,7,0,3157,,1.79058745,0,3185,FALSE,1609993,,Montréal,Montréal,45.58237012,-73.65104355,Henri-Bourassa,-1,boulevard
58205,Montréal-Nord,Montréal-Nord,0,10835,10800,,1.928776895,10865,10850,FALSE,1609995,,Montréal,Montréal,45.58320234,-73.6523612,Wilfrid-Saint-Louis,1,avenue
58208,Montréal-Nord,Montréal-Nord,5,0,0,Est,2.010796015,0,0,FALSE,1609997,,Montréal,Montréal,45.5839127,-73.65207868,Gouin,0,boulevard
58222,Montréal-Nord,Montréal-Nord,0,11055,11040,,2.14645759,11075,11078,FALSE,1610001,,Montréal,Montréal,45.58519418,-73.65309499,Touchette,0,avenue
58226,Montréal-Nord,Montréal-Nord,0,11329,11316,,1.217283363,11515,11418,FALSE,1610002,de,Montréal,Montréal,45.59390106,-73.64817742,Rome,-1,avenue
58230,Montréal-Nord,Montréal-Nord,0,11207,11298,,1.29766198,11453,11400,FALSE,1610003,de,Montréal,Montréal,45.59304455,-73.64834949,Bruxelles,1,avenue
58234,Montréal-Nord,Montréal-Nord,0,11285,11258,,1.332513141,11383,11392,FALSE,1610004,,Montréal,Montréal,45.59238152,-73.64872874,Saint-Vital,0,boulevard
58237,Montréal-Nord,Montréal-Nord,0,11263,11274,,1.368571444,11365,11360,FALSE,1610005,des,Montréal,Montréal,45.5917391,-73.64918243,Laurentides,-1,avenue
58241,Montréal-Nord,Montréal-Nord,0,11273,11120,,1.509438281,11273,11272,FALSE,1610006,de,Montréal,Montréal,45.59070605,-73.65022444,Mère-Anselme,1,avenue
58245,Montréal-Nord,Montréal-Nord,0,11111,11110,,1.58281682,11267,11310,FALSE,1610007,de,Montréal,Montréal,45.59013934,-73.65070611,Belleville,1,avenue
58249,Montréal-Nord,Montréal-Nord,0,11085,11060,,1.668751346,11271,11270,FALSE,1610008,,Montréal,Montréal,45.58941055,-73.651063,Lausanne,-1,avenue
58252,Montréal-Nord,Montréal-Nord,0,11041,11028,,1.773274355,11183,11112,FALSE,1610009,,Montréal,Montréal,45.58849842,-73.65138532,Leblanc,1,avenue
58271,Montréal-Nord,Montréal-Nord,0,4040,4041,,0.498176325,4090,4081,FALSE,1610015,,Montréal,Montréal,45.59014031,-73.63665841,Monselet,0,rue
58272,Montréal-Nord,Montréal-Nord,0,4038,4021,,0.695514264,4072,4047,FALSE,1610016,du,Montréal,Montréal,45.58892412,-73.63728992,Progrès,0,rue
58275,Montréal-Nord,Montréal-Nord,0,4038,4021,,0.575553705,4072,4047,FALSE,1610016,du,Montréal,Montréal,45.58957269,-73.63605902,Progrès,0,rue
58276,Montréal-Nord,Montréal-Nord,0,4034,4039,,0.757552914,4092,4049,FALSE,1610017,d',Montréal,Montréal,45.58847638,-73.63681468,Amiens,0,rue
58278,Montréal-Nord,Montréal-Nord,0,4034,4039,,0.637202519,4092,4049,FALSE,1610017,d',Montréal,Montréal,45.58912647,-73.63557272,Amiens,0,rue
58279,Montréal-Nord,Montréal-Nord,0,4018,4041,,0.819539323,4078,4071,FALSE,1610018,,Montréal,Montréal,45.58802878,-73.63634028,Simon,0,rue
58282,Montréal-Nord,Montréal-Nord,0,4018,4041,,0.700094702,4078,4071,FALSE,1610018,,Montréal,Montréal,45.58866995,-73.63510457,Simon,0,rue
58283,Montréal-Nord,Montréal-Nord,0,4010,4025,,0.880127125,4050,4079,FALSE,1610019,,Montréal,Montréal,45.58758995,-73.63587674,Prieur,0,rue
58286,Montréal-Nord,Montréal-Nord,0,4010,4025,,0.760004335,4050,4079,FALSE,1610019,,Montréal,Montréal,45.58823823,-73.63464254,Prieur,0,rue
58287,Montréal-Nord,Montréal-Nord,0,3960,3961,,1.020268726,4050,4051,FALSE,1610020,,Montréal,Montréal,45.58672031,-73.63618296,Émery,0,rue
58289,Montréal-Nord,Montréal-Nord,0,3960,3961,,0.823460418,4050,4051,FALSE,1610020,,Montréal,Montréal,45.58778144,-73.63415598,Émery,0,rue
58290,Montréal-Nord,Montréal-Nord,0,3960,3961,,1.079814004,4090,4091,FALSE,1610021,,Montréal,Montréal,45.58627796,-73.63571942,Forest,0,rue
58293,Montréal-Nord,Montréal-Nord,0,3960,3961,,0.882499289,4090,4091,FALSE,1610021,,Montréal,Montréal,45.58734008,-73.63369067,Forest,0,rue
58294,Montréal-Nord,Montréal-Nord,0,0,3965,,1.142886562,0,4087,FALSE,1610022,,Montréal,Montréal,45.58582327,-73.63523302,Denommée,1,rue
58296,Montréal-Nord,Montréal-Nord,0,0,3965,,0.946474671,0,4087,FALSE,1610022,,Montréal,Montréal,45.58687542,-73.63320664,Denommée,1,rue
58297,Montréal-Nord,Montréal-Nord,5,3948,3955,,1.218264508,3950,3955,FALSE,1610023,,Montréal,Montréal,45.58526848,-73.63462934,Fleury,0,rue
58300,Montréal-Nord,Montréal-Nord,5,3948,3955,,1.023083257,3950,3955,FALSE,1610023,,Montréal,Montréal,45.58632088,-73.63262298,Fleury,0,rue
58301,Montréal-Nord,Montréal-Nord,0,0,9956,,1.5785041,0,10050,FALSE,1610024,des,Montréal,Montréal,45.58219314,-73.63132359,Récollets,0,avenue
58304,Montréal-Nord,Montréal-Nord,0,0,9956,,1.482846205,0,10050,FALSE,1610024,des,Montréal,Montréal,45.58336592,-73.63259116,Récollets,0,avenue
58305,Montréal-Nord,Montréal-Nord,0,3906,3901,,1.554531096,3922,3915,FALSE,1610025,,Montréal,Montréal,45.5829748,-73.6333368,Sabrevois,0,rue
58307,Montréal-Nord,Montréal-Nord,5,3900,3903,,1.289661279,3940,3943,FALSE,1610027,,Montréal,Montréal,45.58488619,-73.63536611,Fleury,0,rue
58310,Montréal-Nord,Montréal-Nord,0,0,10504,,0.95733623,0,10538,FALSE,1610031,des,Montréal,Montréal,45.58717243,-73.63666902,Récollets,1,avenue
58323,Montréal-Nord,Montréal-Nord,0,10715,10720,,0.880885003,10757,10758,FALSE,1610040,de,Montréal,Montréal,45.58787182,-73.63854146,London,-1,avenue
58325,Montréal-Nord,Montréal-Nord,0,10735,10720,,0.945062987,10759,10760,FALSE,1610042,de,Montréal,Montréal,45.5875229,-73.63919806,Paris,1,avenue
58330,Montréal-Nord,Montréal-Nord,0,10627,10626,,1.227031719,10665,10676,FALSE,1610046,de,Montréal,Montréal,45.58572277,-73.63944609,Rome,-1,avenue
58331,Montréal-Nord,Montréal-Nord,0,10627,10626,,1.113586493,10665,10676,FALSE,1610046,de,Montréal,Montréal,45.58655497,-73.64033308,Rome,-1,avenue
58332,Montréal-Nord,Montréal-Nord,0,10625,10626,,1.291184991,10771,10750,FALSE,1610048,de,Montréal,Montréal,45.58537735,-73.640106,Bruxelles,1,avenue
58333,Montréal-Nord,Montréal-Nord,0,10601,10600,,1.362905262,10773,10748,FALSE,1610050,,Montréal,Montréal,45.58499147,-73.64084413,Saint-Vital,0,boulevard
58334,Montréal-Nord,Montréal-Nord,0,10575,10618,,1.434308904,10687,10764,FALSE,1610052,des,Montréal,Montréal,45.58460798,-73.64157972,Laurentides,-1,avenue
58335,Montréal-Nord,Montréal-Nord,0,10575,10570,,1.501299613,10763,10768,FALSE,1610053,de,Montréal,Montréal,45.58427544,-73.64229134,Cobourg,1,avenue
58337,Montréal-Nord,Montréal-Nord,0,10555,10554,,1.57464434,10779,10782,FALSE,1610055,du,Montréal,Montréal,45.58371843,-73.64277654,Parc-Georges,-1,avenue
58338,Montréal-Nord,Montréal-Nord,0,10561,10550,,1.641566469,10779,10768,FALSE,1610057,de,Montréal,Montréal,45.58335483,-73.64346136,Belleville,1,avenue
58340,Montréal-Nord,Montréal-Nord,0,10565,10568,,1.707772075,10765,10742,FALSE,1610059,,Montréal,Montréal,45.58299065,-73.64413368,Lausanne,-1,avenue
58342,Montréal-Nord,Montréal-Nord,0,10575,10558,,1.773265503,10757,10756,FALSE,1610061,,Montréal,Montréal,45.58248135,-73.6448231,Leblanc,1,avenue
58348,Montréal-Nord,Montréal-Nord,0,3300,3289,,1.6504202,3306,3299,FALSE,1610063,,Montréal,Montréal,45.58393516,-73.64854139,Monselet,0,rue
58356,Montréal-Nord,Montréal-Nord,7,10555,0,,1.611738598,10731,0,FALSE,1610065,,Montréal,Montréal,45.58142115,-73.64624097,Saint-Michel,1,boulevard
58358,Montréal-Nord,Montréal-Nord,7,0,10550,,1.599555043,0,10768,FALSE,1610066,,Montréal,Montréal,45.58134196,-73.6463491,Saint-Michel,-1,boulevard
58360,Montréal-Nord,Montréal-Nord,0,10531,10578,,1.693881559,10757,10754,FALSE,1610067,,Montréal,Montréal,45.58196033,-73.64551998,Audoin,-1,avenue
58363,Montréal-Nord,Montréal-Nord,0,10699,0,,0.914594118,10711,0,FALSE,1610068,de,Montréal,Montréal,45.58762933,-73.63828171,London,-1,avenue
58364,Montréal-Nord,Montréal-Nord,0,10601,10600,,1.027682841,10677,10648,FALSE,1610069,de,Montréal,Montréal,45.58679477,-73.63739389,London,-1,avenue
58367,Montréal-Nord,Montréal-Nord,0,0,0,,0.978345928,0,0,FALSE,1610071,,Montréal,Montréal,45.58728392,-73.63894082,Ménard,-1,place
58372,Montréal-Nord,Montréal-Nord,0,3812,0,,1.045949185,3840,0,FALSE,1610074,,Montréal,Montréal,45.58691857,-73.63963487,Ménard,-1,place
58376,Montréal-Nord,Montréal-Nord,0,10621,10620,,1.091805303,10673,10664,FALSE,1610076,de,Montréal,Montréal,45.5864482,-73.63805216,Paris,1,avenue
58378,Montréal-Nord,Montréal-Nord,0,10629,10626,,1.159447901,10651,10654,FALSE,1610077,,Montréal,Montréal,45.58608461,-73.63874871,Plaza,-1,avenue
58380,Montréal-Nord,Montréal-Nord,0,10371,10366,,1.353536939,10529,10538,FALSE,1610080,de,Montréal,Montréal,45.58454256,-73.63602354,Paris,1,avenue
58382,Montréal-Nord,Montréal-Nord,0,10381,10380,,1.421555889,10479,10476,FALSE,1610082,,Montréal,Montréal,45.58417488,-73.63672174,Plaza,-1,avenue
58385,Montréal-Nord,Montréal-Nord,0,10387,10386,,1.489068171,10509,10520,FALSE,1610084,de,Montréal,Montréal,45.58381014,-73.63741494,Rome,-1,avenue
58387,Montréal-Nord,Montréal-Nord,0,10389,10382,,1.553333966,10555,10550,FALSE,1610086,de,Montréal,Montréal,45.58346531,-73.63807734,Bruxelles,1,avenue
